datetime,data
27-03-2021 15:41:21,"0.67,0.13,4.33,0.02,0.15,0.01,0.1,0.07,0.38,0.13,0.93,4.14,3.41,0.27,0.6,0.44"
27-03-2021 15:41:24,"0.6,0.09,2.2,0.14,0.25,0.02,26.22,6.82,4.78,50.24,0.93,4.14,9.81,10.92,0.6,0.36"
27-03-2021 15:41:26,"0.55,0.0,4.33,126.88,0.19,0.02,0.39,3.94,0.5,0.17,1.0,4.13,3.18,0.35,0.41,0.38"
27-03-2021 15:41:28,"0.54,0.11,4.16,0.12,0.11,0.03,0.15,0.07,0.49,0.09,0.94,4.13,3.2,0.39,0.95,0.34"
27-03-2021 15:41:30,"0.54,0.05,4.1,0.07,0.23,0.03,0.14,0.06,0.49,0.13,0.94,4.14,3.22,0.44,1.18,0.37"
27-03-2021 15:41:31,"0.52,0.06,4.08,0.04,0.22,0.03,0.13,0.06,0.5,0.1,0.88,4.14,3.23,0.44,1.23,0.32"
27-03-2021 15:41:33,"0.53,0.03,4.1,0.02,0.05,0.02,0.13,0.22,0.49,0.06,1.01,4.13,3.25,0.5,1.18,0.34"
27-03-2021 15:41:35,"0.47,0.03,4.09,0.03,0.19,0.01,0.13,0.06,0.5,0.13,0.94,4.14,3.26,0.43,1.32,0.2"
27-03-2021 15:41:37,"0.47,0.09,4.09,0.02,0.0,0.04,0.13,0.06,0.5,0.13,1.01,4.13,3.28,0.4,1.27,0.31"
27-03-2021 15:41:38,"0.47,0.08,4.08,0.03,0.06,0.03,0.13,0.06,0.49,0.14,0.98,4.14,3.28,0.31,1.48,0.31"
27-03-2021 15:41:41,"0.28,0.09,4.1,0.05,9.42,46.7,0.13,0.07,0.49,0.12,0.85,4.11,3.3,0.47,1.22,0.35"
27-03-2021 15:41:42,"0.18,0.03,4.08,0.05,0.0,0.03,0.12,0.06,0.49,0.07,0.89,4.12,3.3,0.47,1.16,0.31"
27-03-2021 15:41:44,"0.15,0.06,4.06,0.03,0.2,0.02,0.13,0.06,0.5,0.21,1.03,4.12,3.34,0.54,1.31,0.33"
27-03-2021 15:41:46,"0.51,0.15,4.09,0.05,0.16,0.05,0.12,0.06,0.17,0.24,0.88,4.12,0.26,0.03,1.11,0.32"
27-03-2021 15:41:47,"0.39,0.05,4.08,0.08,0.15,0.17,0.13,0.06,0.17,0.26,0.65,3.36,0.2,0.02,1.95,0.43"
27-03-2021 15:41:49,"0.39,0.01,4.1,0.04,0.21,0.16,0.12,0.06,0.17,0.26,0.83,3.99,0.18,0.04,2.01,0.28"
27-03-2021 15:41:52,"0.38,0.11,4.07,0.07,0.04,0.15,0.12,0.06,0.1,0.11,1.07,4.47,40.55,0.02,1.58,1.81"
27-03-2021 15:41:54,"0.4,0.06,4.08,0.04,0.09,0.15,0.12,0.06,0.44,0.0,1.02,4.47,204.11,8.36,1.5,2.01"
27-03-2021 15:41:56,"0.4,0.15,4.07,0.09,0.03,0.13,0.12,0.06,0.38,0.06,1.01,4.45,215.05,11.35,1.51,1.92"
27-03-2021 15:41:58,"0.39,0.03,4.08,0.07,0.04,0.14,0.12,0.06,0.65,0.46,0.92,4.45,210.89,12.02,1.43,1.99"
27-03-2021 15:42:00,"0.45,0.01,4.07,0.07,0.25,0.13,0.12,0.06,0.32,0.23,1.03,4.44,220.06,12.87,2.01,1.99"
27-03-2021 15:42:01,"0.43,0.03,4.07,0.06,0.14,0.15,0.12,0.06,0.48,0.08,0.92,4.42,219.89,10.14,2.13,1.96"
27-03-2021 15:42:03,"1.11,0.1,4.1,0.04,0.05,0.07,0.12,0.06,1.08,0.19,0.97,4.42,15.41,1.38,1.48,2.0"
27-03-2021 15:42:05,"0.99,0.05,4.07,0.1,0.08,0.02,0.11,0.06,1.04,0.92,1.1,4.41,16.27,4.63,1.31,1.98"
27-03-2021 15:42:06,"1.11,0.06,4.07,0.08,0.16,0.14,0.11,0.06,1.01,0.68,0.98,4.41,17.65,4.46,1.1,1.97"
27-03-2021 15:42:09,"1.07,0.04,4.05,0.06,0.08,0.08,0.11,0.06,0.19,0.03,1.01,4.03,0.24,60.62,1.39,0.38"
27-03-2021 15:42:10,"1.08,0.02,4.06,0.09,0.01,0.04,0.11,0.06,0.18,0.06,1.04,4.02,0.21,0.01,1.18,0.38"
27-03-2021 15:42:12,"1.07,0.07,4.06,0.04,0.19,0.03,0.11,0.06,0.16,0.01,1.03,4.02,0.18,0.01,1.22,0.43"
27-03-2021 15:42:13,"1.04,0.06,4.05,0.05,0.08,0.02,0.11,0.06,0.18,0.02,1.02,4.03,0.16,0.07,1.5,0.42"
27-03-2021 15:42:15,"1.07,0.05,4.08,0.07,0.13,0.03,0.11,0.06,0.16,0.02,0.99,4.02,0.14,0.05,1.15,0.47"
27-03-2021 15:42:17,"1.1,0.02,4.07,0.1,0.01,0.02,0.11,0.06,0.16,0.08,1.1,4.03,0.13,0.02,1.39,0.41"
27-03-2021 15:42:19,"1.05,0.07,4.06,0.04,0.25,0.04,0.11,0.06,0.15,0.04,0.99,4.03,0.11,0.1,1.16,0.33"
27-03-2021 15:42:20,"1.08,0.01,4.09,0.05,0.27,0.02,0.11,0.06,0.16,0.07,1.04,4.03,0.1,0.06,1.11,0.3"
27-03-2021 15:42:23,"1.1,0.05,4.04,0.03,0.28,0.03,0.11,0.06,0.13,0.05,1.15,4.02,0.08,0.01,1.42,0.37"
27-03-2021 15:42:25,"1.14,0.03,4.07,0.02,0.04,0.05,0.12,0.06,0.14,0.06,1.13,4.03,0.07,0.04,1.23,0.29"
27-03-2021 15:42:27,"1.16,0.04,4.07,0.05,0.13,0.04,0.11,0.06,0.14,0.17,1.26,4.04,0.06,0.03,1.62,0.35"
27-03-2021 15:42:28,"1.28,0.01,4.08,0.05,0.24,0.09,0.11,0.06,0.14,0.16,1.26,4.03,0.03,0.01,1.91,0.31"
27-03-2021 15:42:31,"1.52,0.03,4.07,0.08,0.23,0.13,0.1,0.06,0.14,0.09,0.9,3.03,0.04,0.01,1.84,0.36"
27-03-2021 15:42:32,"1.55,0.04,4.06,0.06,0.23,0.12,0.1,0.06,0.14,0.15,0.99,2.99,0.03,0.01,1.95,0.33"
27-03-2021 15:42:34,"1.63,0.03,4.06,0.06,0.23,0.12,0.11,0.06,0.15,0.03,1.05,3.0,0.04,0.02,1.58,0.39"
27-03-2021 15:42:35,"1.64,0.02,4.07,0.05,0.25,0.11,0.12,0.06,0.14,0.02,1.01,3.0,0.03,0.07,1.4,0.38"
27-03-2021 15:42:37,"1.68,0.0,4.08,0.04,0.33,0.11,0.12,0.06,0.14,0.22,1.12,3.01,0.02,0.07,1.47,0.33"
27-03-2021 15:42:40,"1.76,0.07,4.05,0.08,0.1,0.12,0.12,0.06,0.15,0.17,0.97,3.02,0.02,0.04,0.79,0.23"
27-03-2021 15:42:41,"1.79,0.02,4.06,0.04,0.12,0.11,0.11,0.06,0.15,0.08,0.99,3.02,0.01,0.01,0.79,0.25"
27-03-2021 15:42:43,"1.79,0.06,4.06,0.07,0.17,0.12,0.11,0.06,0.15,0.11,1.21,3.03,0.01,0.51,1.44,0.37"
27-03-2021 15:42:45,"1.83,0.0,4.07,0.05,0.27,0.12,0.11,0.06,0.14,0.06,1.08,5.13,0.0,0.02,2.26,1.45"
27-03-2021 15:42:47,"1.81,0.08,4.07,0.07,0.35,0.12,0.11,0.06,0.14,0.12,1.23,5.13,0.0,0.02,2.5,3.0"
27-03-2021 15:42:48,"1.81,0.07,4.08,0.02,0.25,0.12,0.12,0.06,0.15,0.13,1.11,5.1,0.01,0.02,2.41,3.09"
27-03-2021 15:42:50,"1.86,0.0,4.09,0.04,0.32,0.12,0.12,0.06,0.11,0.02,1.06,5.06,64.94,0.17,2.69,3.21"
27-03-2021 15:42:52,"1.88,0.05,4.08,0.09,0.33,0.13,0.12,0.06,7.24,11.08,0.81,5.05,45.76,72.5,2.06,3.2"
27-03-2021 15:42:53,"1.88,0.04,4.08,0.05,0.25,0.11,0.12,0.06,12.79,11.69,0.94,5.04,49.33,35.27,1.93,3.21"
27-03-2021 15:42:55,"1.9,0.14,4.09,0.01,0.38,0.12,0.11,0.06,12.0,11.94,0.85,5.03,46.06,44.1,2.09,3.25"
27-03-2021 15:42:57,"1.93,0.02,4.08,0.04,0.16,0.11,0.11,0.06,12.0,12.89,0.78,5.02,38.27,55.66,1.64,3.33"
27-03-2021 15:42:59,"1.97,0.06,6.37,0.06,0.2,1.39,0.11,0.06,0.15,42.74,0.95,5.0,3.49,115.82,1.6,3.34"
27-03-2021 15:43:02,"3.59,0.69,4.07,0.06,15.3,67.64,0.11,0.06,4.54,62.92,0.79,4.99,0.42,0.78,1.55,3.29"
27-03-2021 15:43:04,"3.59,0.36,4.09,0.04,6.23,71.99,0.11,0.06,1.84,47.21,0.92,4.99,0.44,3.24,1.58,3.31"
27-03-2021 15:43:06,"3.16,0.83,4.08,0.04,1.49,74.97,0.11,0.07,1.08,43.79,0.81,4.98,0.43,3.68,1.78,3.28"
27-03-2021 15:43:09,"2.88,0.69,4.09,0.1,0.1,41.97,0.11,0.06,0.79,76.42,0.76,3.82,0.41,3.02,2.14,3.34"
27-03-2021 15:43:11,"2.51,2.68,3.8,0.07,0.77,97.57,0.06,1.75,0.38,32.45,0.79,0.53,0.41,3.29,1.87,3.04"
27-03-2021 15:43:13,"2.55,0.26,3.7,0.08,24.44,57.09,0.06,2.56,3.71,52.85,0.89,0.73,0.42,1.37,1.6,0.91"
27-03-2021 15:43:15,"2.77,0.06,3.75,0.07,0.28,0.04,0.05,2.57,38.87,56.19,0.72,0.72,4.06,0.56,1.84,1.07"
27-03-2021 15:43:17,"2.79,0.03,3.73,0.08,0.39,0.1,0.06,2.57,10.41,2.12,0.86,0.73,54.74,36.78,1.97,1.1"
27-03-2021 15:43:20,"2.83,0.05,3.73,0.11,0.44,0.11,0.04,2.57,19.27,6.92,0.9,0.74,18.48,57.47,1.7,1.08"
27-03-2021 15:43:22,"2.84,0.03,3.73,0.11,0.26,0.11,0.05,2.58,19.91,7.67,0.69,0.74,15.07,61.61,1.5,1.15"
27-03-2021 15:43:24,"2.85,0.05,3.75,0.06,0.18,0.11,0.05,2.58,7.14,5.66,0.79,0.74,23.54,84.44,1.7,1.25"
27-03-2021 15:43:26,"2.84,0.02,3.74,0.1,0.43,0.11,0.05,2.58,31.65,5.57,0.8,0.76,31.02,51.9,1.39,1.26"
27-03-2021 15:43:29,"3.5,0.01,3.74,0.09,221.31,10.39,0.05,2.58,2.16,20.54,0.9,0.76,2.62,11.27,1.58,1.19"
27-03-2021 15:43:31,"18.35,0.7,3.72,0.11,351.47,22.04,0.05,2.59,1.18,8.94,0.79,0.74,0.44,0.18,1.64,1.24"
27-03-2021 15:43:33,"17.93,1.01,3.73,0.08,271.64,21.05,0.04,2.59,0.35,1.62,166.7,4.96,0.3,0.09,1.55,0.65"
27-03-2021 15:43:34,"28.62,2.35,3.72,0.12,88.2,9.26,0.05,2.58,0.33,0.06,568.4,5.04,0.23,0.15,0.98,0.05"
27-03-2021 15:43:36,"0.92,0.04,3.75,0.1,0.32,0.0,0.04,2.59,3.61,0.04,891.48,3.72,51.93,0.76,19.29,2.63"
27-03-2021 15:43:38,"1.07,0.07,3.54,0.11,0.49,0.03,0.64,2.65,0.09,0.11,658.79,2.45,56.1,4.25,95.07,3.45"
27-03-2021 15:43:40,"1.16,0.07,3.47,0.11,0.48,0.05,0.89,2.67,0.37,0.03,772.71,2.94,55.19,0.68,89.33,2.83"
27-03-2021 15:43:42,"1.25,0.1,3.07,0.17,0.59,0.05,1.98,2.49,0.02,0.01,542.02,2.29,70.15,3.41,63.02,3.98"
27-03-2021 15:43:44,"1.4,0.01,3.63,0.12,0.47,0.07,0.35,2.6,0.32,0.04,717.04,0.86,64.8,5.64,141.48,4.49"
27-03-2021 15:43:46,"1.41,0.03,3.61,0.14,0.15,0.05,0.31,2.6,0.26,0.04,429.61,1.18,64.87,4.82,599.3,1.42"
27-03-2021 15:43:47,"1.41,0.04,3.71,0.12,0.28,0.07,0.0,2.61,0.33,0.06,273.13,0.46,48.39,5.18,1114.87,0.27"
27-03-2021 15:43:50,"1.45,0.05,3.72,0.13,0.38,0.08,0.01,2.61,0.26,1.74,132.28,0.59,79.23,6.71,766.19,1.14"
27-03-2021 15:43:51,"1.17,0.07,3.73,0.14,0.28,0.47,0.02,2.6,3.55,26.79,2.01,0.59,53.34,1.29,4.01,1.23"
27-03-2021 15:43:53,"1.28,0.11,3.69,0.13,0.45,0.43,0.02,2.6,3.01,28.22,2.1,0.61,59.68,2.69,2.73,1.2"
27-03-2021 15:43:55,"1.52,0.11,3.72,0.1,0.4,0.3,0.02,2.6,1.36,70.78,1.89,0.63,22.75,4.17,2.46,1.3"
27-03-2021 15:43:57,"18.83,0.14,3.7,0.11,168.87,9.12,0.02,2.61,13.56,11.34,1.7,0.63,4.0,6.11,2.07,1.24"
27-03-2021 15:43:58,"20.46,0.24,3.71,0.14,81.97,8.31,0.02,2.61,18.59,16.53,1.73,0.65,5.69,8.17,2.35,1.22"
27-03-2021 15:44:01,"14.37,1.03,3.71,0.11,67.3,5.85,0.02,2.6,36.35,14.46,1.79,0.66,10.25,6.16,2.11,1.28"
27-03-2021 15:44:03,"2.23,0.04,3.72,0.08,0.49,0.01,0.02,2.6,1.22,5.09,1.51,0.65,141.22,18.72,2.02,1.3"
27-03-2021 15:44:05,"2.33,0.01,3.72,0.11,0.37,0.01,0.02,2.61,1.79,33.96,1.44,0.67,49.44,23.05,1.74,1.28"
27-03-2021 15:44:07,"2.33,0.01,3.72,0.1,0.45,0.02,0.03,2.61,8.51,152.65,1.55,0.67,2.07,3.82,2.18,1.37"
27-03-2021 15:44:09,"2.37,0.04,3.74,0.07,0.56,0.05,0.02,2.6,0.32,0.13,1.43,0.08,0.33,0.13,2.17,0.08"
27-03-2021 15:44:10,"2.41,0.03,3.75,0.08,0.58,0.05,0.02,2.6,0.29,0.16,1.56,0.08,1.94,0.39,1.59,0.47"
27-03-2021 15:44:12,"2.41,0.01,3.73,0.15,0.46,0.06,0.02,2.61,0.27,0.34,278.15,3.15,3.87,0.5,1259.65,66.94"
27-03-2021 15:44:14,"2.45,0.04,3.73,0.12,0.43,0.06,0.02,2.61,0.26,0.32,95.58,1.48,3.89,0.47,642.09,145.14"
27-03-2021 15:44:16,"2.45,0.01,3.67,0.12,0.49,0.08,0.2,2.62,0.25,0.26,942.57,4.51,3.91,0.52,259.45,83.44"
27-03-2021 15:44:18,"2.46,0.01,4.54,0.23,0.37,0.09,52.42,0.64,3.04,28.99,0.48,0.03,2.39,1.88,1.68,0.43"
27-03-2021 15:44:20,"2.47,0.01,0.94,0.16,0.35,0.07,47.05,5.58,4.35,49.39,1.06,0.03,2.85,2.46,0.27,0.49"
27-03-2021 15:44:22,"2.51,0.07,1.14,0.2,0.47,0.09,18.5,0.3,10.8,89.21,0.6,0.03,1.05,0.57,1.78,0.45"
27-03-2021 15:44:24,"2.5,0.01,1.49,0.23,0.5,0.08,15.13,0.3,14.31,64.53,0.58,0.04,0.48,0.04,2.13,0.43"
27-03-2021 15:44:26,"2.58,0.0,1.0,0.22,0.28,0.08,14.51,0.3,11.11,61.68,0.47,0.03,0.55,0.51,1.91,0.5"
27-03-2021 15:44:29,"2.56,0.0,6.93,1.59,0.53,0.09,48.81,2.84,9.2,27.97,0.43,0.03,1.81,0.01,1.9,0.4"
27-03-2021 15:44:30,"2.6,0.03,48.95,88.1,0.45,0.08,14.38,17.48,3.95,0.27,0.49,0.04,3.46,0.02,1.89,0.41"
27-03-2021 15:44:32,"2.58,0.07,17.74,56.98,0.56,0.09,24.13,41.13,4.01,0.35,0.47,0.02,3.45,0.13,1.27,0.28"
27-03-2021 15:44:35,"2.6,0.02,28.37,69.82,0.26,0.08,40.02,17.28,4.03,0.27,0.47,0.0,3.45,0.07,0.74,0.36"
27-03-2021 15:44:36,"2.61,0.01,36.81,183.6,0.41,0.11,11.75,11.66,4.04,0.03,0.88,0.09,3.46,0.02,0.09,0.32"
27-03-2021 15:44:38,"2.62,0.02,20.04,241.92,0.52,0.08,18.79,14.96,4.05,0.0,0.91,0.12,3.48,0.03,0.56,0.29"
27-03-2021 15:44:41,"2.63,0.02,1.23,23.09,0.49,0.06,49.98,41.49,4.06,0.09,0.67,0.12,3.48,0.01,0.2,0.35"
27-03-2021 15:44:42,"2.65,0.0,5.8,277.46,0.52,0.08,15.66,10.47,4.09,0.01,0.8,0.13,3.49,0.02,0.25,0.28"
27-03-2021 15:44:44,"2.69,0.01,1.84,43.95,0.44,0.08,53.66,16.22,4.07,0.06,0.89,0.12,3.49,0.02,0.47,0.33"
27-03-2021 15:44:45,"2.69,0.06,0.64,23.77,0.36,0.08,76.64,13.54,4.07,0.02,0.97,0.13,3.51,0.04,0.21,0.34"
27-03-2021 15:44:47,"2.69,0.01,6.16,5.46,0.36,0.1,93.7,8.25,4.08,0.04,1.04,0.18,3.52,0.1,0.6,0.34"
27-03-2021 15:44:50,"2.69,0.01,0.21,7.41,0.37,0.11,53.06,24.55,4.1,0.01,0.22,0.19,3.52,0.0,0.51,0.28"
27-03-2021 15:44:51,"2.75,0.08,16.66,334.28,0.49,0.1,6.02,6.42,4.1,0.03,0.33,0.13,3.53,0.0,0.6,0.67"
27-03-2021 15:44:53,"2.68,0.01,3.7,68.09,0.41,0.11,62.71,9.01,4.11,0.02,0.27,0.11,3.54,0.02,0.98,0.75"
27-03-2021 15:44:55,"2.73,0.04,0.1,0.63,0.27,0.1,2.04,0.01,4.11,0.02,0.66,129.03,3.56,0.09,0.51,18.17"
27-03-2021 15:44:57,"2.7,0.02,0.03,0.42,0.45,0.11,0.0,0.01,3.18,7.92,819.48,5.96,3.81,26.9,0.04,5.23"
27-03-2021 15:44:59,"2.7,0.03,0.06,0.37,0.45,0.1,0.01,0.0,3.3,2.45,439.58,0.83,10.07,85.81,64.88,1.98"
27-03-2021 15:45:00,"2.73,0.1,0.06,0.27,0.36,0.1,0.02,0.0,4.23,1.63,1010.86,0.47,8.7,36.84,621.59,1.62"
27-03-2021 15:45:02,"2.72,0.04,0.06,0.22,0.34,0.1,0.2,0.01,4.19,1.39,1415.25,1.93,6.39,77.33,146.9,2.81"
27-03-2021 15:45:05,"2.74,0.01,0.1,254.52,0.53,0.09,2.85,20.86,4.11,0.04,0.99,0.03,3.39,0.15,1.0,0.61"
27-03-2021 15:45:07,"2.79,0.05,6.91,276.01,0.4,0.09,21.74,7.84,4.12,0.03,1.3,0.05,3.43,0.03,1.14,0.76"
27-03-2021 15:45:09,"4.45,1.31,0.74,7.02,12.87,27.66,50.81,19.56,4.12,0.03,1.15,0.06,3.46,0.07,1.22,0.76"
27-03-2021 15:45:11,"3.52,0.02,0.03,0.3,0.36,0.15,0.05,0.08,3.18,13.07,541.13,10.38,4.19,19.79,271.0,30.42"
27-03-2021 15:45:13,"3.45,0.05,0.03,0.23,0.41,0.09,0.05,0.08,1.83,30.73,145.97,5.89,3.59,37.93,190.47,24.27"
27-03-2021 15:45:15,"3.42,0.04,0.03,0.17,0.51,0.09,0.05,0.09,1.27,42.04,62.52,2.87,2.72,67.77,94.16,14.59"
27-03-2021 15:45:17,"3.39,0.03,0.08,0.7,0.44,0.1,14.89,27.8,2.15,33.0,0.57,0.06,2.33,61.13,1.47,0.06"
27-03-2021 15:45:18,"3.43,0.0,0.27,0.43,0.56,0.11,5.14,9.54,4.47,0.0,256.39,63.92,3.75,0.15,0.08,13.46"
27-03-2021 15:45:21,"3.43,0.02,18.25,26.89,0.45,0.1,24.53,6.82,4.43,0.02,23.56,47.38,3.07,0.1,0.32,5.66"
27-03-2021 15:45:22,"3.46,0.0,1.95,112.67,0.46,0.1,15.31,47.2,4.41,0.01,0.89,0.0,3.68,0.03,0.43,0.44"
27-03-2021 15:45:24,"3.4,0.04,44.96,216.13,0.51,0.12,15.81,6.35,4.39,0.07,0.84,0.01,3.68,0.06,0.71,0.52"
27-03-2021 15:45:26,"8.15,4.11,44.16,137.51,14.28,55.06,0.57,1.85,4.37,0.14,0.85,0.0,3.69,0.07,0.61,0.58"
27-03-2021 15:45:28,"9.25,45.5,0.04,0.3,1.79,129.48,0.02,0.04,4.37,0.02,0.74,0.02,3.7,0.05,1.18,0.61"
27-03-2021 15:45:30,"11.94,63.63,7.51,0.92,0.61,62.58,5.04,2.76,4.38,0.0,0.62,0.03,3.7,0.09,0.9,0.61"
27-03-2021 15:45:32,"3.17,0.11,0.01,0.09,0.62,0.1,0.0,0.03,4.33,1.3,0.74,0.05,4.49,8.34,1.26,0.65"
27-03-2021 15:45:34,"3.17,0.11,0.01,0.11,0.54,0.11,0.0,0.04,4.25,0.13,0.61,0.05,3.51,0.11,1.28,0.67"
27-03-2021 15:45:36,"3.19,0.09,0.01,0.07,0.53,0.12,0.0,0.04,4.24,0.09,0.51,0.05,3.52,0.09,1.04,0.71"
27-03-2021 15:45:37,"3.21,0.13,0.02,0.03,0.51,0.11,0.01,0.04,4.25,0.02,0.44,0.07,3.56,0.05,0.91,0.65"
27-03-2021 15:45:39,"3.19,0.16,0.02,0.01,0.36,0.12,0.02,0.04,4.23,0.03,0.57,0.08,3.57,0.06,1.03,0.66"
27-03-2021 15:45:40,"3.21,0.13,0.01,0.05,0.41,0.13,0.01,0.04,4.24,0.07,0.4,0.03,3.58,0.11,1.62,0.21"
27-03-2021 15:45:42,"3.22,7.36,0.02,0.01,0.49,0.13,0.02,0.04,4.25,0.1,0.34,0.59,3.6,0.11,1.46,0.49"
27-03-2021 15:45:45,"3.21,0.14,0.03,0.01,0.46,0.13,0.02,0.04,4.23,0.11,0.66,0.03,3.62,0.11,1.46,0.49"
27-03-2021 15:45:46,"3.24,0.09,0.03,0.02,0.6,0.13,0.02,0.04,4.24,0.13,0.73,0.02,3.63,0.13,1.4,0.44"
27-03-2021 15:45:48,"3.25,0.15,0.03,0.04,0.53,0.14,0.03,0.04,4.24,0.08,0.65,0.02,3.63,0.11,1.35,0.47"
27-03-2021 15:45:49,"3.28,0.14,0.02,0.05,0.66,0.16,0.02,0.05,4.24,0.07,0.51,0.02,3.64,0.08,1.08,0.38"
27-03-2021 15:45:51,"3.32,0.1,0.02,0.06,0.61,0.15,0.03,0.05,2.98,0.02,0.63,0.02,3.94,0.18,0.83,0.5"
27-03-2021 15:45:55,"3.3,0.05,0.04,0.05,0.63,0.15,0.04,0.05,0.09,0.09,0.76,3.98,4.62,0.48,2.33,0.48"
27-03-2021 15:45:56,"3.32,0.08,0.02,0.03,0.49,0.15,0.04,0.05,0.1,0.11,0.42,3.89,4.57,0.43,1.43,0.48"
27-03-2021 15:45:58,"3.33,0.08,0.03,0.04,0.58,0.15,0.04,0.05,0.1,0.14,0.46,3.85,4.56,0.46,1.63,0.45"
27-03-2021 15:46:00,"3.37,0.14,0.02,0.06,0.5,0.16,0.04,0.05,0.1,0.12,0.53,3.81,4.56,0.49,1.6,0.49"
27-03-2021 15:46:01,"3.35,0.15,0.04,0.06,0.51,0.14,0.04,0.05,23.19,0.03,0.47,3.78,3.42,0.12,1.14,0.49"
27-03-2021 15:46:03,"3.3,0.2,0.04,0.06,76.58,4.48,0.03,0.05,39.59,0.76,0.53,3.77,4.17,0.02,1.24,0.46"
27-03-2021 15:46:05,"1.79,0.16,8.75,158.8,0.42,0.04,47.82,8.42,0.24,0.05,0.54,3.73,4.65,0.42,1.12,0.46"
27-03-2021 15:46:07,"1.87,0.12,6.16,197.81,0.5,0.07,0.37,0.1,0.23,0.09,0.62,3.72,4.61,0.5,1.32,0.46"
27-03-2021 15:46:08,"1.96,0.03,0.02,0.09,0.62,0.07,0.4,0.04,0.22,0.1,0.63,3.71,4.55,0.42,1.35,0.48"
27-03-2021 15:46:10,"2.03,0.05,0.02,0.06,0.68,0.09,0.04,0.04,0.22,0.06,0.62,3.71,4.54,0.44,0.86,0.45"
27-03-2021 15:46:12,"2.03,0.09,0.02,0.01,0.43,0.11,0.04,0.04,0.22,0.1,113.83,7.16,4.53,0.53,248.33,156.73"
27-03-2021 15:46:13,"2.0,0.1,0.05,0.03,30.47,1.26,0.04,0.03,5.65,99.36,139.47,4.26,4.67,3.76,5.11,0.58"
27-03-2021 15:46:15,"2.17,0.06,0.05,0.02,198.89,1.37,0.04,0.03,2.67,19.03,1.44,3.39,5.12,1.18,0.57,0.62"
27-03-2021 15:46:17,"2.15,0.11,0.04,0.06,0.71,0.1,0.03,0.04,0.19,0.05,1.4,3.46,4.48,0.59,0.48,0.46"
27-03-2021 15:46:19,"2.09,0.08,0.01,0.05,0.6,0.1,0.03,0.04,24.72,0.05,1.4,3.46,3.23,0.33,0.27,0.47"
27-03-2021 15:46:21,"2.1,0.1,0.03,0.04,0.69,0.11,0.02,0.03,4.26,5.2,18.83,7.03,4.3,0.38,166.2,145.28"
27-03-2021 15:46:22,"2.08,0.14,0.03,0.05,0.56,0.1,0.03,0.04,0.3,0.12,1.15,3.41,4.74,0.6,0.4,0.62"
27-03-2021 15:46:24,"2.1,0.17,0.01,0.04,0.67,0.1,0.02,0.04,0.29,0.1,1.13,3.42,4.7,0.61,0.47,0.59"
27-03-2021 15:46:26,"2.14,0.13,0.04,0.05,0.62,0.1,0.02,0.04,0.25,0.07,0.93,3.45,4.63,0.59,0.75,0.43"
27-03-2021 15:46:28,"2.1,0.14,0.02,0.07,0.8,0.1,0.02,0.04,0.26,0.11,0.87,3.45,4.61,0.56,0.7,0.43"
27-03-2021 15:46:30,"2.14,0.12,0.04,0.04,0.59,0.1,0.02,0.04,0.24,0.12,0.96,3.45,4.6,0.56,0.75,0.45"
27-03-2021 15:46:32,"2.16,0.05,0.03,0.09,0.61,0.11,0.02,0.03,0.24,0.05,0.9,3.46,4.58,0.48,0.28,0.38"
27-03-2021 15:46:34,"2.14,0.11,0.04,0.08,0.58,0.11,0.01,0.03,0.23,0.08,0.75,3.46,4.58,0.57,0.33,0.42"
27-03-2021 16:18:53,"2.65,0.03,1.02,4.94,0.01,0.29,0.26,0.72,0.16,0.31,0.04,0.01,7.02,0.5,2.26,0.02"
27-03-2021 16:18:54,"2.64,0.05,1.02,4.92,0.14,0.3,0.26,0.72,0.15,0.31,0.01,0.01,7.01,0.55,2.38,0.03"
27-03-2021 16:18:56,"2.24,0.07,0.87,3.76,0.06,3.82,1.6,0.41,0.16,0.28,181.37,22.74,7.01,0.58,1.71,0.07"
27-03-2021 16:18:57,"0.78,0.03,0.79,1.8,0.05,33.19,5.24,0.11,4.73,4.37,97.88,3.8,6.04,0.4,3.07,0.0"
27-03-2021 16:18:59,"2.96,0.07,1.05,5.03,0.0,0.22,0.25,0.67,26.13,0.35,0.96,0.03,7.49,0.16,3.5,0.02"
27-03-2021 16:19:01,"2.91,0.0,1.03,5.06,0.05,0.23,0.25,0.68,0.2,0.25,0.82,0.02,7.38,0.44,3.41,0.07"
27-03-2021 16:19:03,"2.96,0.05,1.05,4.99,0.2,0.25,0.26,0.7,0.14,0.19,0.32,0.01,7.18,0.47,3.88,0.0"
27-03-2021 16:19:05,"20.97,5.94,1.02,4.98,87.43,3.7,0.25,0.7,3.79,63.62,0.04,0.0,4.51,4.23,3.45,0.01"
27-03-2021 16:19:07,"10.2,29.2,64.8,19.39,0.2,0.34,6.23,17.17,0.18,0.22,0.02,0.01,7.0,0.57,3.7,0.03"
27-03-2021 16:19:09,"2.53,0.1,0.48,5.01,0.05,0.21,0.22,2.01,0.19,0.27,1.44,4.02,6.94,0.59,129.32,106.48"
27-03-2021 16:19:12,"2.79,0.1,0.65,5.38,0.11,0.24,0.24,0.54,0.17,0.19,1.21,0.01,6.92,0.57,4.63,0.24"
27-03-2021 16:19:14,"2.84,0.05,0.66,5.35,0.05,0.24,0.24,0.55,0.17,0.31,1.05,0.01,6.9,0.56,4.37,0.16"
